[27/6/2024, 2:32:31 pm] Discussions: ‎Messages and calls are end-to-end encrypted. No one outside of this chat, not even WhatsApp, can read or listen to them.
[27/6/2024, 2:32:31 pm] ~ Nitish Singh: ‎~ Nitish Singh created this group
[29/9/2024, 1:54:52 am] ~ Deepam-Personal: Thanks 🙏
[29/9/2024, 2:40:11 am] ~ $ID: Your welcome
[29/9/2024, 2:58:49 am] Ajay Sati: https://forms.gle/G9CDJYjhoLSceCzT6



Please fill the Feedback form  who didn't
[29/9/2024, 3:00:29 am] ~ Pratik Pandey: Sir how long will the recorded lecture be available..
[29/9/2024, 3:01:43 am] ~ SAURABH KUMAR: Sir , is there any possibility that we can get lectures on power apps and power automate from basic to advanced in future?
[29/9/2024, 3:12:12 am] ~ || The Gamer ||: 3 years
[29/9/2024, 3:13:21 am] ~ Pratik Pandey: Okay 👍
[29/9/2024, 3:13:57 am] ~ || The Gamer ||: Sir You have discuss in today video that you will provide some link from Microsoft so that we can practice some assignment can you please share that link over here please sir.
[24/10/2024, 12:45:08 am] ~ Vish: ‎~ Vish was added
[29/9/2024, 3:39:22 am] ~ Vish: Hii can any one help me , I have joined this course today and i want to know can we create report on live data, because my client have data in firebase database
[29/9/2024, 5:42:30 am] ~ Pooja Lamba: yes you can
[29/9/2024, 12:28:34 pm] Ajay Sati: 🌟 Hello everyone! 🌟

I hope you're all enjoyed the Power BI course! I would appreciate it if you could take a moment to rate the course on the official CampusX website.

👉 Rate the Power BI Course Here- https://learnwith.campusx.in/courses/Data-Analysis-using-Power-BI-667cfe30502735205f1e920a ‎<This message was edited>
[29/9/2024, 1:22:05 pm] ~ Emanuelsaurav✝️: Done sir
[29/9/2024, 1:33:57 pm] ~ Lakshmi Narayana 😊: Done👍🏻
[29/9/2024, 2:20:17 pm] ~ Ishant: Done
[29/9/2024, 2:47:08 pm] ~ Vijay Bhise: Yesterday's Navneet gave a good insight regarding looking for job in Data Science. Do not just focus on IT companies ONLY initially. Decide which sector or domain you wish to make career in. Say you wish to do it in Fintech, then do a good 1-2 project in Fintech (Eg Personal banking) using data from Kaggle and put in your portfolio. Then visit small banks in your city and approach their management showing your project and express to do a Data Analysis for their real data and most importantly give them INSIGHTS on which the Management can act. Once you get experience in such small company but real domain knowledge, can target for big companies in that domain. Thanks to Ajay & Navneet for this sessions.
[29/9/2024, 2:52:53 pm] ~ Sinha Ji: ‎Waiting for this message. This may take a while.
[29/9/2024, 6:52:30 pm] ~ || The Gamer ||: Sir any update you want to share on this?
[29/9/2024, 7:42:07 pm] Ajay Sati: https://learn.microsoft.com/en-us/credentials/certifications/data-analyst-associate/?practice-assessment-type=certification
‎[29/9/2024, 7:42:42 pm] Ajay Sati: ‎image omitted
[29/9/2024, 7:45:35 pm] ~ || The Gamer ||: Thank you sir
‎[29/9/2024, 8:38:29 pm] ~ Vaibhav: PL-300-Updated-Part-2.pdf • ‎28 pages ‎document omitted
[29/9/2024, 8:38:49 pm] ~ Vaibhav: Those who are preparing for PL 300 certification
[29/9/2024, 9:10:08 pm] ~ Shivam: Is it paid or free
[29/9/2024, 9:16:56 pm] ~ $: Practice Assessment and preparation videos are free.
[29/9/2024, 9:22:08 pm] ~ Shivam: Oh certification is paid
[29/9/2024, 9:22:16 pm] ~ Shivam: How much is for the certification
[29/9/2024, 9:26:13 pm] ~ Vaibhav: Approx 5500 INR
[29/9/2024, 9:26:36 pm] ~ Shivam: Oh greater than the course price
[29/9/2024, 9:26:59 pm] ~ Pranjal Batra: How relevant is this certification? like if u show it to any employer, would you be readily hired?
[29/9/2024, 9:31:05 pm] ~ Vaibhav: @918193802178
[29/9/2024, 11:10:23 pm] ~ Ishant: From where to find data set for project 2 data domain jobs
[29/9/2024, 11:11:09 pm] ~ Rahul Kumar: ‎This message was deleted.
[29/9/2024, 11:11:10 pm] ~ Ishant: Got it
[30/9/2024, 12:55:22 am] ~ anil: Yesterday was our last session @918193802178. Right?
[30/9/2024, 12:55:57 am] Ajay Sati: No sureity  of it
[30/9/2024, 12:56:00 am] Ajay Sati: Yes.
[30/9/2024, 12:57:10 am] ~ anil: Okay, @918193802178 👍
[30/9/2024, 1:00:39 am] ~ 😊: Power bi quiz 2 is not showing on website
[30/9/2024, 1:03:20 am] ~ || The Gamer ||: Hi Sir Can you please share the m-lang code which you have used in your 24 session of power bi i couldn't find it on the documents you have attached. Please see video of 24 session in that you will find it on 15:52 min. ?
[30/9/2024, 1:14:51 am] ~ Pratik Pandey: Sir what criteria have you fixed for getting the certificate?
[30/9/2024, 1:17:09 am] ~ Hasnain Ali: @918193802178 

Sir I have a question regarding carrier paths related to data analyst.

Can you please summarize difference in responsibilities of Data analyst and Data engineer?

What are the required skills to switch from data analyst to data engineering side?

Lastly, as a data analyst how much should we be familiar with data engineering side and is there a possibility for introduction of a data engineering learning pathway on the website?

Regards. ‎<This message was edited>
[30/9/2024, 1:41:14 am] ~ Pratik Pandey: pls tell me anyone...
[30/9/2024, 1:42:42 am] ~ $: It is to fill out all the feedback forms as far as I know.
[30/9/2024, 1:47:23 am] ~ Pratik Pandey: Sir had told three criteria yesterday, one of which was this and the other two were what?
[30/9/2024, 1:50:51 am] ~ Mrunal Wankhede: Hi All

Can anyone have interview questions list for powerBi
[30/9/2024, 1:50:59 am] ~ Mrunal Wankhede: Has anyone created?
[30/9/2024, 1:51:03 am] ~ Mrunal Wankhede: Please share
[30/9/2024, 2:42:45 am] ~ Vijay Bhise: Check the last Day 25 Session completed yesterday. Go to time stamp 01:56:00 where Ajay has explained the procedure to get the Certificate. BTW, i too am a student only.
[30/9/2024, 2:45:09 am] ~ Pratik Pandey: Okay and thanks 👍
[30/9/2024, 3:13:11 am] ~ Sufal: it will be visible by tomorrow
[30/9/2024, 10:45:50 am] Ajay Sati: https://docs.google.com/document/d/12lgoxJQLXUPHtlYqAaBuq2242HqLPjpKByU2_vMioZc/edit?usp=drivesdk
[30/9/2024, 10:46:13 am] Ajay Sati: Ping me up personally.
[30/9/2024, 2:59:04 pm] ~ Shalu Chauhan: Details: "An error occurred creating the configuration section handler for system.data: Column 'InvariantName' is constrained to be unique.  Value 'MySql.Data.MySqlClient' is already present. (C:\Windows\Microsoft.NET\Framework64\v4.0.30319\Config\machine.config line 155). This is a configuration issue with the file 'C:\Windows\Microsoft.NET\Framework64\v4.0.30319\Config\machine.config' error while running python script sir I got this error while running python script
[30/9/2024, 2:59:05 pm] ~ Shalu Chauhan: Details: "ADO.NET: Unable to find the requested .Net Framework Data Provider.  It may not be installed." now I am getting this error despite not doing any changes
[30/9/2024, 2:59:18 pm] ~ Shalu Chauhan: Sir I am constantly getting these errors while connecting python script
‎[30/9/2024, 4:41:50 pm] ~ Anchal Jain: ‎image omitted
[30/9/2024, 4:42:11 pm] ~ Anchal Jain: Even tried in anaconda as well there also I am getting this error
‎[30/9/2024, 4:42:19 pm] ~ Anchal Jain: ‎image omitted
[30/9/2024, 4:42:57 pm] ~ Shivam: When i written expresion in dax how to go to the next row bcoz when i enter the dax run without going to the next row 
Which key is used to go to the next row
[30/9/2024, 4:43:30 pm] ~ Anchal Jain: Shift + enter
[30/9/2024, 4:43:35 pm] ~ Ignite: Shift + enter
[30/9/2024, 4:44:01 pm] ~ Shivam: Ok thank you
[30/9/2024, 4:44:01 pm] ~ Shivam: Both
[30/9/2024, 5:09:32 pm] ~ Anchal Jain: @918193802178  could you please check why am I getting this error
[30/9/2024, 5:09:48 pm] ~ Shalu Chauhan: Same sir
[30/9/2024, 5:10:27 pm] ~ Pooja Lamba: same
[30/9/2024, 5:11:08 pm] ~ Shalu Chauhan: I even installed .net framework 4.8.1 yet same error
[24/10/2024, 12:45:08 am] ~ Tariq: ‎~ Tariq was added
[30/9/2024, 5:11:46 pm] ~ Tariq: I also stuck
[30/9/2024, 5:12:00 pm] ~ Tariq: Next steps??
‎[30/9/2024, 6:12:54 pm] Ajay Sati: ‎image omitted
[30/9/2024, 6:12:55 pm] Ajay Sati: Navneet resume.
[30/9/2024, 6:13:24 pm] Ajay Sati: Are you trying to cover some zip files ?
[30/9/2024, 6:13:32 pm] Ajay Sati: Shift+enter
[30/9/2024, 6:13:47 pm] ~ Anchal Jain: No
[30/9/2024, 6:13:53 pm] Ajay Sati: Show code??
[30/9/2024, 6:13:58 pm] ~ Anchal Jain: I am using the same code which you have provided
‎[30/9/2024, 6:15:15 pm] ~ Anchal Jain: ‎image omitted
[30/9/2024, 6:15:30 pm] ~ Anchal Jain: I also tried to run code line by line I am getting error in this part
[30/9/2024, 6:15:57 pm] ~ Anchal Jain: Firstly I was getting error for engine so added it while reading the excel file
[30/9/2024, 6:16:57 pm] Ajay Sati: Check if your python script is at rigt place ..
[30/9/2024, 6:17:18 pm] ~ Anchal Jain: Means ??
‎[30/9/2024, 6:17:59 pm] ~ Ignite: ‎image omitted
[30/9/2024, 6:18:08 pm] ~ Anchal Jain: This also I corrected
[30/9/2024, 6:18:34 pm] ~ Anchal Jain: Like I tried in anaconda separately there also I got this zip file error
[30/9/2024, 6:19:10 pm] ~ Anchal Jain: And in python script which I was running through python there also I got this error
[30/9/2024, 6:24:24 pm] ~ Shalu Chauhan: sir i am running simple python script ..but unable to run
‎[30/9/2024, 6:24:47 pm] ~ Shalu Chauhan: ‎image omitted
[30/9/2024, 6:24:56 pm] Ajay Sati: This
[30/9/2024, 6:25:25 pm] Ajay Sati: Have you installed all required libraries  in command prompt
[30/9/2024, 6:25:35 pm] ~ Anchal Jain: Yes
[30/9/2024, 6:25:38 pm] Ajay Sati: Libraries are not installed
[30/9/2024, 6:25:47 pm] ~ Anchal Jain: Installed all the libraries that you have shared
[30/9/2024, 6:26:07 pm] ~ Anchal Jain: Even also installed some extra libraries for which  it was showing error earliest
[30/9/2024, 6:27:16 pm] ~ Shalu Chauhan: I did pip install mtplotlib and the other files too which you mentioned in the notepad for drive connection
[30/9/2024, 6:29:08 pm] ~ Shalu Chauhan: numpy pandas all are installed
[30/9/2024, 7:47:10 pm] ~ $@M@RT#: I just bought this and sir told in the first lecture that power bi cannot run in mac and i am mac user so what should i do?
[30/9/2024, 8:01:21 pm] ~ Bilal Ahmed: I guess, you can use VMware to run windows on it.
[30/9/2024, 8:28:15 pm] ~ $@M@RT#: But sir told that to run small amount of code it was taking 15-20 mins
[24/10/2024, 12:45:09 am] ~ Saloni Verma: ‎Your security code with ‪+91 88515 78358‬ changed.
[24/10/2024, 12:45:10 am] ~ $ID: ‎Your security code with ‪+91 78750 95402‬ changed.
[17/10/2024, 4:50:00 pm] ~ Nizam: Congratulations @918193802178 sir for getting the project head role at campusx..
[17/10/2024, 4:51:01 pm] ~ Ankita Mane: Congratulations sir @918193802178 sir
‎[17/10/2024, 6:06:04 pm] ~ || The Gamer ||: ‎image omitted
[18/10/2024, 1:20:23 am] Ajay Sati: ‎Waiting for this message. This may take a while.
[18/10/2024, 1:39:34 am] ~ || The Gamer ||: Hi Sir, yes I have made the required changes like giving the write permission to the mysql file, with that i have modified the client and server section with that local infile as on and removed that path of server privilege as you mention in the video but i am not able to load the dataset.
[18/10/2024, 1:39:48 am] ~ || The Gamer ||: Any other things you want to mention
‎[18/10/2024, 1:40:28 am] ~ || The Gamer ||: ‎image omitted
[18/10/2024, 1:41:08 am] ~ || The Gamer ||: This os error 13 permission denied sir do you have idea why this occurred?
[18/10/2024, 1:41:09 am] Ajay Sati: ‎Waiting for this message. This may take a while.
[18/10/2024, 1:41:51 am] ~ || The Gamer ||: Okk shall I take the file in E drive like this?
[18/10/2024, 1:41:58 am] ~ || The Gamer ||: That's you saying
[18/10/2024, 1:41:59 am] ~ || The Gamer ||: ?
[18/10/2024, 1:42:30 am] Ajay Sati: ‎Waiting for this message. This may take a while.
[18/10/2024, 1:42:51 am] ~ || The Gamer ||: Okk give me sometime I will try that way
[18/10/2024, 1:45:08 am] Ajay Sati: ‎Waiting for this message. This may take a while.
[18/10/2024, 1:59:46 am] ~ || The Gamer ||: Okk Sure let me try all possible ways
[18/10/2024, 1:59:47 am] ~ || The Gamer ||: Then will discuss.
[18/10/2024, 3:14:53 am] ~ Rajesh Singha: ‎Waiting for this message. This may take a while.
[18/10/2024, 3:15:39 am] ~ || The Gamer ||: You need to go to configuration manager and restart the server I guess
[18/10/2024, 3:15:45 am] ~ || The Gamer ||: Check it onces
[18/10/2024, 3:34:35 am] ~ Rajesh Singha: ‎Waiting for this message. This may take a while.
[18/10/2024, 3:57:57 pm] ~ Monu Rathour: ‎Waiting for this message. This may take a while.
[18/10/2024, 4:00:46 pm] ~ Monu Rathour: ‎Waiting for this message. This may take a while.
[18/10/2024, 4:02:11 pm] ~ Ignite: Connect
[18/10/2024, 4:03:00 pm] ~ Monu Rathour: ‎Waiting for this message. This may take a while.
[18/10/2024, 4:04:23 pm] ~ Ignite: Connect option pe click kre to kya horaha hai ?
[18/10/2024, 4:06:09 pm] ~ Monu Rathour: ‎Waiting for this message. This may take a while.
[18/10/2024, 4:06:50 pm] ~ Ignite: Waha bi connect option h na isme
[18/10/2024, 4:07:14 pm] ~ Monu Rathour: ‎Waiting for this message. This may take a while.
[18/10/2024, 4:10:08 pm] ~ Monu Rathour: ‎Waiting for this message. This may take a while.
[18/10/2024, 4:11:29 pm] ~ Ignite: Laptop nhi he yar mere pas abhi 😐
[18/10/2024, 4:59:08 pm] Ajay Sati: Check the box trust every certificate.
[18/10/2024, 4:59:35 pm] Ajay Sati: Why thing are you trying to do?
[18/10/2024, 5:01:33 pm] ~ Monu Rathour: Matlab sir mai samajha nahi
[18/10/2024, 5:09:46 pm] Ajay Sati: Aap data late ho SQL sa? ‎<This message was edited>
[18/10/2024, 5:10:27 pm] ~ Monu Rathour: Ha to
[18/10/2024, 5:11:08 pm] Ajay Sati: Aapne extension download Kiya??
[18/10/2024, 5:11:15 pm] ~ Monu Rathour: Ha
[18/10/2024, 5:14:50 pm] Ajay Sati: Still getting same error ?? ‎<This message was edited>
[18/10/2024, 5:15:15 pm] ~ Monu Rathour: Ha
[18/10/2024, 5:15:35 pm] Ajay Sati: Try setting environment variables and then try again
[18/10/2024, 5:15:59 pm] ~ Monu Rathour: I did 2 time
[18/10/2024, 5:16:27 pm] Ajay Sati: Have you set environmental variable?
[18/10/2024, 5:16:29 pm] ~ Monu Rathour: But still facing error
[18/10/2024, 5:16:52 pm] ~ Monu Rathour: Ye kya hota hai not aware
[18/10/2024, 8:17:40 pm] ~ || The Gamer ||: Sir Last day which we have discussed the query now ran successfully. I just the file path and moved it to D drive. Just one last question to you why it's happening like this.. I mean when I put the file in some folder in my desktop it's not running now it go ran and all the data is loading is there any specific reason which you know.
[19/10/2024, 1:16:50 am] ~ Monu Rathour: ‎Waiting for this message. This may take a while.
[19/10/2024, 1:17:11 am] ~ Monu Rathour: ‎Waiting for this message. This may take a while.
[19/10/2024, 1:18:23 am] ~ || The Gamer ||: Just search environment variable and set it
[19/10/2024, 1:18:40 am] ~ || The Gamer ||: For what purpose you need to create envi variable
[19/10/2024, 1:18:51 am] ~ || The Gamer ||: I mean you have install python or what?
[19/10/2024, 1:20:11 am] ~ Shubhangi: Facing same issue
[19/10/2024, 1:27:45 am] Ajay Sati: GO with Ms-sql , as MySQL performance is very very poor when compined with Power BI
[19/10/2024, 1:51:38 am] ~ SUSHANT KASHYAP: Guys can anyone suggest good laptop configuration for machine learning & deep learning ?
Budget 50-70k
‎[19/10/2024, 1:59:46 am] ~ kalyankumar: ‎image omitted
[19/10/2024, 2:05:40 am] ~ || The Gamer ||: Sir anything you want to say on this. @918193802178
[19/10/2024, 2:12:54 am] ~ Sinha Ji: ‎Waiting for this message. This may take a while.
[19/10/2024, 2:17:16 am] ~ .: Msi
‎[19/10/2024, 2:18:10 am] ~ .: ‎image omitted
[19/10/2024, 2:19:02 am] ~ SUSHANT KASHYAP: ‎Waiting for this message. This may take a while.
[19/10/2024, 2:19:12 am] ~ .: If you have more money go for the latest gen with i5
[19/10/2024, 2:19:13 am] ~ SUSHANT KASHYAP: ‎Waiting for this message. This may take a while.
[19/10/2024, 2:19:51 am] ~ SUSHANT KASHYAP: ‎Waiting for this message. This may take a while.
[19/10/2024, 2:20:34 am] ~ || The Gamer ||: You need to uninstall the complete mysql from your laptop then install it again. It work
[19/10/2024, 3:01:13 am] ~ Shubhangi: OK will do that thanks
[19/10/2024, 3:02:21 am] ~ || The Gamer ||: Remember try to remove my sql from program data which is hidden file in C drive otherwise nothing will work and you face same issue as of right now.
[14/11/2024, 4:31:09 pm] ~ Arpit: ‎~ Arpit was added
‎[19/10/2024, 7:59:02 pm] ~ Arpit: ‎image omitted
[19/10/2024, 8:03:47 pm] ~ Shalu Chauhan: Check the  path that you have given when connecting to python in the options and settings section. 
and then the libraries installed...install via pip install on command prompt
[20/10/2024, 4:03:18 am] ~ Akshansh/अक्षांश 💪: ‎Waiting for this message. This may take a while.
